Level,Date and Time,Source,Event ID,Task Category,Description
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files (x86)\AnyDesk\AnyDesk.exe with process id 17508 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\VSSVC.exe with process id 16948 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Intel\Intel(R) Rapid Storage Technology\IAStorIcon.exe with process id 16812 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Microsoft SQL Server\MSSQL11.MSSQLSERVER\MSSQL\Binn\fdhost.exe with process id 16372 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Google\Chrome\Application\chrome.exe with process id 15840 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\SgrmBroker.exe with process id 15828 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Microsoft SQL Server\MSSQL12.MSSQLSERVER14\MSSQL\Binn\fdhost.exe with process id 15688 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Microsoft SQL Server\MSSQL11.MSSQLSERVER\MSSQL\Binn\sqlservr.exe with process id 15540 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\RuntimeBroker.exe with process id 15384 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Intel\Intel(R) Rapid Storage Technology\IAStorDataMgrSvc.exe with process id 15340 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\SearchProtocolHost.exe with process id 15332 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Google\Chrome\Application\chrome.exe with process id 15304 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 14968 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Fortinet\FortiClient\FortiTray.exe with process id 14772 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\RuntimeBroker.exe with process id 14536 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\sppsvc.exe with process id 14320 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\WindowsApps\Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c\Skype\Skype.exe with process id 14184 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 14116 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\SecurityHealthService.exe with process id 14068 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 13940 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 13520 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\RuntimeBroker.exe with process id 13332 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\conhost.exe with process id 13300 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Microsoft SQL Server\MSSQL10_50.SQLEXPRESS2008\MSSQL\Binn\fdhost.exe with process id 13292 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\WindowsApps\Microsoft.SkypeApp_15.79.95.0_x86__kzf8qxf38zg5c\Skype\Skype.exe with process id 13020 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\conhost.exe with process id 13012 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Microsoft SQL Server\MSSQL10_50.SQLEXPRESS2008\MSSQL\Binn\fdlauncher.exe with process id 13004 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Microsoft SQL Server\MSSQL12.MSSQLSERVER14\MSSQL\Binn\fdlauncher.exe with process id 12732 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\conhost.exe with process id 12688 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\backgroundTaskHost.exe with process id 12592 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 12556 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Google\Chrome\Application\chrome.exe with process id 12016 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 11808 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 11656 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\usocoreworker.exe with process id 11268 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Google\Chrome\Application\chrome.exe with process id 11148 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\ProgramData\Microsoft\Windows Defender\Platform\4.18.2201.10-0\NisSrv.exe with process id 11136 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Google\Chrome\Application\chrome.exe with process id 10924 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Google\Chrome\Application\chrome.exe with process id 10888 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 10716 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 10708 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\RuntimeBroker.exe with process id 10608 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Google\Chrome\Application\chrome.exe with process id 10528 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files (x86)\VMware\VMware Player\vmware-authd.exe with process id 10236 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\wbem\WmiPrvSE.exe with process id 10156 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Google\Chrome\Application\chrome.exe with process id 10068 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 9848 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files (x86)\AnyDesk\AnyDesk.exe with process id 9836 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\RuntimeBroker.exe with process id 9804 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 9684 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 9516 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 9352 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 9260 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\Microsoft.NET\Framework64\v3.0\WPF\PresentationFontCache.exe with process id 9248 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 9144 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Microsoft SQL Server\MSSQL11.MSSQLSERVER\MSSQL\Binn\fdlauncher.exe with process id 9044 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Program Files\Fortinet\FortiClient\FCDBLog.exe with process id 9012 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\wbem\unsecapp.exe with process id 8932 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 8792 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\svchost.exe with process id 8744 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
Warning,02-11-2022 08:43,Microsoft-Windows-Kernel-PnP,225,-223,The application \Device\HarddiskVolume6\Windows\System32\SearchFilterHost.exe with process id 8456 stopped the removal or ejection for the device PCI\VEN_8086&DEV_A102&SUBSYS_B0051458&REV_31\3&11583659&0&B8.
